LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657642,11270517,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,89.51707892,g.m2,Single,,,,11.17105263,mm2 mg-1,,6094201,1.20061,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657643,11270531,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,94.07665505,g.m2,Single,,,,10.62962963,mm2 mg-1,,6094222,1.3025,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657644,11270545,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,86.02150538,g.m2,Single,,,,11.625,mm2 mg-1,,6094243,1.11892,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657645,11270559,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,98.23677582,g.m2,Single,,,,10.17948718,mm2 mg-1,,6094264,1.39124,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657646,11270573,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,105.7866184,g.m2,Single,,,,9.452991457,mm2 mg-1,,6094285,1.5431,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657647,11270587,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,88.74281019,g.m2,Single,,,,11.26851852,mm2 mg-1,,6094306,1.1828,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Blonder,Benjamin,226,"Leaf Structure, Venation and Economic Spectrum",Achillea millefolia,909,Achillea millefolium,1657648,11270601,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,LMA.g.m2,75,g.m2,Single,,,,13.33333333,mm2 mg-1,,6094327,0.837733,"Blonder, B., Buzzard, B., Sloat, L., Simova, I., Lipson, R., Boyle, B., Enquist, B. (2012) The shrinkage effect biases estimates of paleoclimate. American Journal of Botany. 99.11 1756-1763",
Lavorel,Sandra,310,French Alps Trait Data,Achillea millefolium,909,Achillea millefolium,2467866,20114391,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,SLA,7.1,m2 kg-1,Mean,0.2,Variance,9,7.1,mm2 mg-1,,9029603,2.41988,"Gos P., Loucougaray G., Colace MP., Arnoldi C., Gaucherand S., Dumazel D., Girard L., Delorme S., Lavorel S. (2016) Oecologia 180:1001 doi:10.1007/s00442-016-3551-3",
Wang,Han,443,The China Plant Trait Database,Achillea millefolium,909,Achillea millefolium,2763255,25591366,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,SLA (m2/kg),18.04365658,m2/kg,Single,,,,18.04365658,mm2 mg-1,,,1.65304,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",
Wang,Han,443,The China Plant Trait Database,Achillea millefolium,909,Achillea millefolium,2763262,25592022,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,SLA (m2/kg),14.42903283,m2/kg,Single,,,,14.42903283,mm2 mg-1,,,0.914822,"Wang, Han; Harrison, Sandy P; Prentice, Iain Colin; Yang, Yanzheng; Bai, Fan; Furstenau Togashi, Henrique; Wang, Meng; Zhou, Shuangxi; Ni, Jian (2017): The China Plant Trait Database. PANGAEA, https://doi.org/10.1594/PANGAEA.871819",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953240,27133494,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,Specific Leaf Area (mm2•mg-1),32.48037983,mm2/mg,Mean,1.359262073,Standard Deviation,6,32.48037983,mm2 mg-1,,,3.86496,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953240,27133495,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7222,Leaf specific area (SLA): petiole excluded (min),Specific Leaf Area (mm2•mg-1),28.73043478,mm2/mg,Minimum,,,,28.73043478,mm2 mg-1,,,1.5517,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953240,27133496,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7223,Leaf specific area (SLA): petiole excluded  (max),Specific Leaf Area (mm2•mg-1),36.94227941,mm2/mg,Maximum,,,,36.94227941,mm2 mg-1,,,0.679225,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953295,27134607,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,Specific Leaf Area (mm2•mg-1),21.29216191,mm2/mg,Mean,1.126565014,Standard Deviation,6,21.29216191,mm2 mg-1,,,2.1997,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953295,27134608,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7222,Leaf specific area (SLA): petiole excluded (min),Specific Leaf Area (mm2•mg-1),18.19385797,mm2/mg,Minimum,,,,18.19385797,mm2 mg-1,,,0.986813,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953295,27134609,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7223,Leaf specific area (SLA): petiole excluded  (max),Specific Leaf Area (mm2•mg-1),25.81124402,mm2/mg,Maximum,,,,25.81124402,mm2 mg-1,,,0.807491,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953314,27134962,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6582,SLA: petiole  excluded,Specific Leaf Area (mm2•mg-1),22.36838245,mm2/mg,Mean,2.383910256,Standard Deviation,6,22.36838245,mm2 mg-1,,,2.36253,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953314,27134963,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7222,Leaf specific area (SLA): petiole excluded (min),Specific Leaf Area (mm2•mg-1),13.44693878,mm2/mg,Minimum,,,,13.44693878,mm2 mg-1,,,1.98293,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Novakovskiy,Alexander,453,European North Russia,Achillea millefolium L.,909,Achillea millefolium,2953314,27134964,3115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7223,Leaf specific area (SLA): petiole excluded  (max),Specific Leaf Area (mm2•mg-1),29.65131579,mm2/mg,Maximum,,,,29.65131579,mm2 mg-1,,,0.520077,"Dalke, I.V., Novakovskiy, A.B., Maslova, S.P. et al. Plant Ecol (2018) 219: 1295. https://doi.org/10.1007/s11258-018-0879-2",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,206877,2188301,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,17.5,mm2/mg,Best estimate,,,,17.5,mm2 mg-1,,,0.568932,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123256,2188307,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,17.5,mm2/mg,Mean,,,,17.5,mm2 mg-1,,2188301,0.568932,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,206878,2188312,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,19.89,mm2/mg,Best estimate,,,,19.89,mm2 mg-1,,,1.1168,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123257,2188318,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,21.22,mm2/mg,Mean,,,,21.22,mm2 mg-1,,,1.39381,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123258,2188319,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,30.36,mm2/mg,Maximum,,,,30.36,mm2 mg-1,,,2.9267,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123259,2188320,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,14.73,mm2/mg,Minimum,,,,14.73,mm2 mg-1,,,0.546261,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123260,2188321,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,19.89,mm2/mg,Median,,,,19.89,mm2 mg-1,,2188312,1.1168,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123263,2188327,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,19.34,mm2/mg,Best estimate,,,,19.34,mm2 mg-1,,,0.996789,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,206879,2188333,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,20.75,mm2/mg,Mean,,,,20.75,mm2 mg-1,,,1.29795,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123262,2188334,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,27.42,mm2/mg,Maximum,,,,27.42,mm2 mg-1,,25010399,2.48569,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123264,2188335,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,15.28,mm2/mg,Minimum,,,,15.28,mm2 mg-1,,,0.48322,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123261,2188336,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,19.34,mm2/mg,Median,,,,19.34,mm2 mg-1,,2188327,0.996789,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,206880,2188342,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,14.04397345,mm2/mg,Best estimate,,,,14.04397345,mm2 mg-1,,22242828,0.631216,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123265,2188348,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,14.04397345,mm2/mg,Mean,,,,14.04397345,mm2 mg-1,,22242828,0.631216,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,206881,2188354,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,15.29,mm2/mg,Best estimate,,,,15.29,mm2 mg-1,,2188335,0.48322,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123266,2188360,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,16.72,mm2/mg,Mean,,,,16.72,mm2 mg-1,,25009838,0.371649,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
Kleyer,Michael,25,The LEDA Traitbase,Achillea millefolium,909,Achillea millefolium,1123267,2188361,3116,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",6583,SLA: petiole  included,SLA: petiole and rachis included,21.95,mm2/mg,Maximum,,,,21.95,mm2 mg-1,,,1.53856,"Kleyer, M., R. M. Bekker, I. C. Knevel, J. P. Bakker, K. Thompson, M. Sonnenschein, P. Poschlod, J. M. van Groenendael, L. Klimes, J. Klimesova, S. Klotz, G. M. Rusch, Hermy, M. , D. Adriaens, G. Boedeltje, B. Bossuyt, A. Dannemann, P. Endels, L. Götzenberger, J. G. Hodgson, A.-K. Jackel, I. Kühn, D. Kunzmann, W. A. Ozinga, C. Römermann, M. Stadler, J. Schlegelmilch, H. J. Steendam, O. Tackenberg, B. Wilmann, J. H. C. Cornelissen, O. Eriksson, E. Garnier, and B. Peco. 2008. The LEDA Traitbase: a database of life-history traits of the Northwest European flora. Journal of Ecology 96:1266-1274.",
